 0.0067605632,1577087758012,
 0.0045070425,1577087759417,
 0.007887324,1577087760368,
 0.0028169013,1577087761368,
 0.0033802816,1577087762393,
 0.007887324,1577087763393,
 0.008450705,1577087764387,
 0.02140845,1577087765373,
 0.0073239435,1577087766429,
 0.006197183,1577087767338,
 0.0016901408,1577087768335,
 0.0011267606,1577087769331,
 0.19211267,1577087770342,
 0.6208451,1577087771346,
 0.6738028,1577087772349,
 0.788169,1577087773345,
 0.87774646,1577087774346,
 0.86704224,1577087775345,
 0.7447887,1577087776348,
 0.99098593,1577087777348,
 1.1909859,1577087778348,
 1.1318309,1577087779347,
 0.976338,1577087780343,
 1.0107043,1577087781346,
 0.8428169,1577087782346,
 0.6123944,1577087783349,
 0.55098593,1577087784348,
 0.84732395,1577087785348,
 0.7938028,1577087786348,
 0.9228169,1577087787347,
 0.8264789,1577087788347,
 0.623662,1577087789349,
 0.5380282,1577087790346,
 0.6884507,1577087791340,
 0.2343662,1577087792345,
 0.32169014,1577087793348,
 0.5802817,1577087794345,
 0.17352113,1577087795350,
 0.027605634,1577087796345,
 1.0726761,1577087797348,
 0.6011268,1577087798345,
 0.5138028,1577087799348,
 0.023098592,1577087800338,
 0.0073239435,1577087801343,
 0.23549296,1577087802347,
 0.43267605,1577087803345,
 0.072676055,1577087804339,
 0.010140845,1577087805339,
 0.009014085,1577087806339,
 0.011267605,1577087807345,
 0.0022535212,1577087808347,
 0.010704225,1577087809336,
 0.011267605,1577087810339,
 0.0056338026,1577087811338,
 0.41070423,1577087812343,
 0.856338,1577087813344,
 1.0028169,1577087814344,
 1.0721127,1577087815346,
 1.1515493,1577087816345,
 1.1656338,1577087817344,
 1.3492957,1577087818346,
 1.4394367,1577087819362,
 1.7769014,1577087820341,
 2.2766197,1577087821344,
 2.4619718,1577087822346,
 2.588169,1577087823344,
 2.734648,1577087824345,
 2.9014084,1577087825352,
 3.1284506,1577087826348,
 3.7487323,1577087827344,
 3.762817,1577087828344,
 3.3656337,1577087829343,
 2.9729578,1577087830344,
 2.9521127,1577087831344,
 3.3701408,1577087832352,
 3.211831,1577087833345,
 3.616338,1577087834345,
 3.9470422,1577087835344,
 3.995493,1577087836343,
 3.7802818,1577087837347,
 3.4045072,1577087838344,
 3.2816901,1577087839344,
 3.2907043,1577087840344,
 3.348169,1577087841344,
 3.2,1577087842342,
 3.0850704,1577087843348,
 3.675493,1577087844345,
 4.3346477,1577087845343,
 4.917183,1577087846343,
 4.979155,1577087847343,
 5.060845,1577087848341,
 5.148169,1577087849340,
 5.112676,1577087850342,
 5.0856338,1577087851343,
 4.989859,1577087852344,
 4.8197184,1577087853342,
 4.7859154,1577087854342,
 4.6450706,1577087855344,
 4.611831,1577087856339,
 4.5205636,1577087857345,
 4.5115495,1577087858344,
 4.549859,1577087859343,
 4.6895776,1577087860336,
 5.0467606,1577087861344,
 5.4957747,1577087862345,
 5.8292956,1577087863344,
 5.805634,1577087864343,
 5.8935213,1577087865342,
 6.1954927,1577087866343,
 6.5177464,1577087867341,
 6.331268,1577087868339,
 5.5014086,1577087869342,
 5.7492957,1577087870340,
 5.4619718,1577087871335,
 4.866479,1577087872338,
 4.610141,1577087873341,
 4.4878874,1577087874337,
 4.7369013,1577087875340,
 5.246197,1577087876338,
 5.747042,1577087877342,
 5.6050706,1577087878335,
 5.5425353,1577087879354,
 5.583662,1577087880339,
 5.750986,1577087881338,
 5.895211,1577087882338,
 6.065352,1577087883339,
 6.181972,1577087884340,
 6.2253523,1577087885343,
 6.23662,1577087886338,
 6.132958,1577087887338,
 6.0529575,1577087888337,
 5.927324,1577087889331,
