 0.0022535212,1577004399609,
 0.003943662,1577004400146,
 0.0050704223,1577004401129,
 0.0016901408,1577004402116,
 0.003943662,1577004403107,
 0.0005633803,1577004404130,
 0.0050704223,1577004405113,
 0.0011267606,1577004406138,
 0.0045070425,1577004407122,
 0.009577465,1577004408135,
 0.0056338026,1577004409144,
 0.0045070425,1577004410121,
 0.006197183,1577004411140,
 0.0033802816,1577004412132,
 0.0073239435,1577004413112,
 0.0045070425,1577004414140,
 0.0011267606,1577004415129,
 0.009014085,1577004416116,
 0.007887324,1577004417102,
 0.003943662,1577004418085,
 0.0028169013,1577004419120,
 0.0033802816,1577004420102,
 0.0016901408,1577004421129,
 0.0056338026,1577004422116,
 0.0056338026,1577004423139,
 0.017464789,1577004424133,
 0.0073239435,1577004425111,
 0.027042253,1577004426100,
 0.0050704223,1577004427109,
 0.0028169013,1577004428109,
 0.0067605632,1577004429112,
 0.007887324,1577004430107,
 0.0033802816,1577004431143,
 0.006197183,1577004432132,
 0.003943662,1577004433111,
 0.0016901408,1577004434120,
 0.012957746,1577004435129,
 0.0045070425,1577004436128,
 0.0016901408,1577004437116,
 0.003943662,1577004438141,
 0.0050704223,1577004439118,
 0.0033802816,1577004440107,
 0.0050704223,1577004441136,
 0.0056338026,1577004442122,
 0.006197183,1577004443104,
 0.0056338026,1577004444128,
 0.34760565,1577004445112,
 0.9059155,1577004446137,
 1.3397183,1577004447117,
 1.5876056,1577004448102,
 1.8557746,1577004449106,
 2.5633802,1577004450135,
 3.171831,1577004451125,
 3.8867605,1577004452108,
 4.5019717,1577004453134,
 5.0557747,1577004454145,
 5.5650706,1577004455140,
 6.2749295,1577004456129,
 7.0276055,1577004457164,
 7.6907043,1577004458128,
 8.16169,1577004459131,
 8.658029,1577004460131,
 9.126197,1577004461134,
 9.664789,1577004462133,
 10.125071,1577004463269,
 10.5538025,1577004464074,
 11.074929,1577004465071,
 11.346478,1577004466071,
 11.259718,1577004467070,
 11.011268,1577004468070,
 10.865915,1577004469067,
 10.71324,1577004470068,
 10.529577,1577004471069,
 10.36,1577004472061,
 9.656338,1577004473070,
 8.824225,1577004474075,
 7.7707043,1577004475070,
 7.3397183,1577004476074,
 7.3391547,1577004477072,
 7.212394,1577004478068,
 7.0856338,1577004479078,
 6.957183,1577004480077,
 6.83831,1577004481075,
 6.668732,1577004482074,
 6.2901406,1577004483068,
 6.049014,1577004484072,
 6.24169,1577004485073,
 6.447324,1577004486078,
 6.644507,1577004487075,
 6.964507,1577004488074,
 7.3290143,1577004489075,
 7.876056,1577004490082,
 8.56507,1577004491077,
 9.392676,1577004492074,
 10.162253,1577004493073,
 10.949296,1577004494067,
 11.636056,1577004495070,
 12.313803,1577004496070,
 13.068732,1577004497072,
 13.812394,1577004498078,
 14.430985,1577004499071,
 14.99831,1577004500070,
 15.529577,1577004501066,
 16.041126,1577004502073,
 16.412394,1577004503069,
 16.595493,1577004504075,
 16.790422,1577004505074,
 16.94028,1577004506072,
 17.124508,1577004507073,
 17.28676,1577004508088,
 17.432676,1577004509075,
 17.602818,1577004510078,
 17.775774,1577004511077,
 17.940845,1577004512068,
 18.141409,1577004513073,
 18.261972,1577004514072,
 18.451267,1577004515074,
 18.596056,1577004516076,
 18.539154,1577004517069,
 18.434929,1577004518069,
 18.221972,1577004519068,
 17.998873,1577004520070,
 17.759438,1577004521069,
 17.581408,1577004522075,
 17.388168,1577004523068,
 17.218029,1577004524070,
 17.03324,1577004525068,
 16.854084,1577004526070,
 16.668732,1577004527068,
 16.432676,1577004528073,
 16.270422,1577004529069,
 16.068733,1577004530065,
 16.014084,1577004531068,
 15.827605,1577004532068,
 15.597183,1577004533069,
 15.36,1577004534071,
 15.148732,1577004535071,
 14.95831,1577004536072,
 14.72,1577004537072,
 14.490705,1577004538069,
 14.286197,1577004539076,
 14.073239,1577004540073,
 13.887324,1577004541065,
 13.636056,1577004542069,
 12.630986,1577004543067,
 11.635493,1577004544068,
 10.263099,1577004545071,
 8.426479,1577004546075,
 6.503662,1577004547069,
 4.2450705,1577004548069,
 1.7492958,1577004549067,
 0.0045070425,1577004550064,
 0.0073239435,1577004551059,
 0.0028169013,1577004552057,
 0.0022535212,1577004553060,
 0.0016901408,1577004554056,
 0.010140845,1577004555060,
 0.0028169013,1577004556057,
 0.0011267606,1577004557057,
 0.0011267606,1577004558064,
 0.011267605,1577004559055,
 0.006197183,1577004560056,
 0.010140845,1577004561056,
 0.0056338026,1577004562059,
 0.007887324,1577004563054,
 0.008450705,1577004564060,
 0.006197183,1577004565056,
 0.0050704223,1577004566055,
 0.0022535212,1577004567057,
 0.011830986,1577004568062,
 0.014647887,1577004569060,
 0.003943662,1577004570057,
 0.021971831,1577004571062,
 0.011830986,1577004572058,
 0.007887324,1577004573061,
 0.015211267,1577004574059,
 0.0050704223,1577004575062,
 0.0028169013,1577004576062,
 0.0005633803,1577004577059,
 0.0022535212,1577004578058,
 0.007887324,1577004579057,
 0.0016901408,1577004580059,
 0.006197183,1577004581054,
 0.0056338026,1577004582062,
 0.0028169013,1577004583063,
 0.0045070425,1577004584061,
 0.008450705,1577004585061,
 0.009577465,1577004586062,
 0.01690141,1577004587060,
 0.0073239435,1577004588058,
 0.25633803,1577004589066,
 0.20394365,1577004590061,
 0.7256338,1577004591061,
 1.0912676,1577004592057,
 1.3261971,1577004593067,
 2.1949296,1577004594071,
 3.1949296,1577004595064,
 4.098028,1577004596066,
 5.1166196,1577004597064,
 5.916056,1577004598066,
 6.130141,1577004599066,
 6.654648,1577004600061,
 7.1915493,1577004601052,
 7.6157746,1577004602052,
 7.925634,1577004603047,
 8.339718,1577004604052,
 8.873803,1577004605055,
 9.350986,1577004606072,
 9.618591,1577004607068,
 9.845071,1577004608069,
 10.133521,1577004609065,
 10.187042,1577004610063,
 10.545916,1577004611067,
 10.814084,1577004612067,
 11.141409,1577004613067,
 11.429859,1577004614065,
 11.748733,1577004615065,
 12.087324,1577004616066,
 12.391549,1577004617066,
 12.681127,1577004618070,
 13.022535,1577004619069,
 13.316056,1577004620066,
 13.629295,1577004621060,
 13.910986,1577004622067,
 14.23493,1577004623065,
 14.529577,1577004624069,
 14.828169,1577004625066,
 15.106479,1577004626065,
 15.418028,1577004627064,
 15.691268,1577004628064,
 15.962817,1577004629067,
 16.246197,1577004630069,
 16.500845,1577004631071,
 16.508732,1577004632064,
 16.310423,1577004633067,
 16.089577,1577004634068,
 15.855211,1577004635065,
 15.655775,1577004636071,
 15.431549,1577004637066,
 15.235493,1577004638066,
 14.941972,1577004639059,
 14.615775,1577004640064,
 14.250704,1577004641066,
 13.938028,1577004642073,
 13.582535,1577004643067,
 13.047887,1577004644066,
 12.621408,1577004645066,
 12.135211,1577004646065,
 11.427042,1577004647066,
 10.892958,1577004648070,
 10.527887,1577004649068,
 10.131831,1577004650060,
 9.727324,1577004651070,
 9.313803,1577004652063,
 8.920564,1577004653067,
 8.472676,1577004654072,
 8.052958,1577004655066,
 7.6349297,1577004656064,
 7.2760563,1577004657062,
 6.970704,1577004658066,
 6.6,1577004659069,
 6.078873,1577004660069,
 5.6,1577004661061,
 5.0822535,1577004662062,
 4.5160565,1577004663064,
 4.053521,1577004664064,
 4.2067604,1577004665067,
 5.1205635,1577004666068,
 5.0822535,1577004667063,
 4.9459157,1577004668058,
 4.549296,1577004669062,
 4.3340845,1577004670067,
 4.1898594,1577004671061,
 3.9661973,1577004672069,
 3.9138029,1577004673064,
 4.0670424,1577004674062,
 4.364507,1577004675063,
 4.882817,1577004676063,
 5.4129577,1577004677059,
 5.8591547,1577004678069,
 6.2692957,1577004679058,
 6.772394,1577004680064,
 7.198873,1577004681064,
 7.3988733,1577004682064,
 7.5616903,1577004683063,
 7.697465,1577004684066,
 7.7092957,1577004685063,
 7.812958,1577004686062,
 7.9921126,1577004687060,
 8.380281,1577004688063,
 8.882817,1577004689063,
 9.296338,1577004690058,
 9.749296,1577004691063,
 9.996057,1577004692060,
 10.217464,1577004693060,
 10.260845,1577004694063,
 10.378592,1577004695060,
 10.52338,1577004696065,
 10.738029,1577004697062,
 10.88169,1577004698058,
 11.071549,1577004699059,
 11.2050705,1577004700057,
 11.335211,1577004701056,
 11.302535,1577004702065,
 11.216338,1577004703058,
 11.114367,1577004704060,
 11.019155,1577004705059,
 10.943099,1577004706057,
 10.874929,1577004707061,
 11.141409,1577004708057,
 11.427606,1577004709077,
 11.718873,1577004710057,
 11.956619,1577004711057,
 12.147042,1577004712059,
 12.329014,1577004713057,
 12.511549,1577004714062,
 12.696901,1577004715059,
 12.803944,1577004716058,
 12.938592,1577004717059,
 13.060282,1577004718058,
 13.108169,1577004719057,
 13.102535,1577004720061,
 12.976901,1577004721060,
 12.872112,1577004722065,
 12.75831,1577004723066,
 12.670986,1577004724064,
 12.587042,1577004725059,
 12.494084,1577004726062,
 12.430423,1577004727062,
 12.373521,1577004728061,
 12.362817,1577004729061,
 12.274366,1577004730059,
 12.194929,1577004731059,
 12.132395,1577004732060,
 12.061408,1577004733059,
 12.046197,1577004734059,
 12.040564,1577004735056,
 12.0867605,1577004736065,
 12.111549,1577004737066,
 12.060845,1577004738065,
 12.043943,1577004739064,
 11.987606,1577004740058,
 11.942535,1577004741057,
 11.974085,1577004742065,
